vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,user_id,user_prename,user_sortname,user_affiliation
1755,Project MEDIA,"Today’s youth are media saturated and for 10 to 25-year-old people in the United States media use is a full-time job (Forh & Rideout,
2010). Children born now will spend from birth to death immersed in the media. These “digital natives” will be the first generation to
truly grow up surrounded by the media. However, little is known about digital natives, how they are using the media, and how
parenting and child characteristics interact to influence behavior. Previous researchers have shown that time with media (Robinson,
Wilde, & Navracruz, 2001) and the content of that media (Anderson et al., 2010) can influence behavior, however it’s unclear how
these relationships are shaped from birth to adulthood. The general purpose of this project is to show how family processes (measured
observationally and from survey responses) impact media use, the social development, personality, and temperament of children from
infancy to young adulthood. The working hypothesis is that more effective family processes will facilitate healthier media habits and
choices in children which will lead to better social development in children all the way into adulthood",2024-06-03T22:33:31.931198Z,2025-03-05T16:35:47.441130Z,public_overview_only,12605,Sarah,Coyne,Brigham Young University
