vol_id,vol_name,vol_description,vol_short_name,vol_created_at,vol_updated_at,vol_sharing_level,user_id,user_prename,user_sortname,user_affiliation
1214,Study 158,Dolphin criterion,NA,2020-10-28T22:17:36.468426Z,2025-03-05T16:35:20.615003Z,public_overview_only,5539,Patricia,Bauer,Emory University
1215,Study 159,"fMRI Memory Development Study with RF, SH",NA,2020-10-28T22:28:19.975778Z,2025-03-05T16:35:20.629294Z,public_overview_only,5539,Patricia,Bauer,Emory University
1217,Study 160,Adult Dolphin ERP,NA,2020-10-30T18:00:13.352119Z,2025-03-05T16:35:20.657790Z,public_overview_only,5539,Patricia,Bauer,Emory University
1218,Study 161,161 Baby Emo; 12m-olds ERP,NA,2020-10-30T18:28:26.657168Z,2025-03-05T16:35:20.680542Z,public_overview_only,5539,Patricia,Bauer,Emory University
1219,Study 162,Dolphin Surface Similarity,NA,2020-10-30T18:38:53.185305Z,2025-03-05T16:35:20.693861Z,public_overview_only,5539,Patricia,Bauer,Emory University
1220,Study 163,Dolphin Surface Similarity Hint,NA,2020-10-30T18:45:59.880363Z,2025-03-05T16:35:20.706538Z,public_overview_only,5539,Patricia,Bauer,Emory University
1221,Study 164,164_AdultSurveyCueWord_ERP,NA,2020-10-30T18:53:05.947240Z,2025-03-05T16:35:20.719166Z,public_overview_only,5539,Patricia,Bauer,Emory University
1224,Study 165,Specificity sequence imitation 5y-olds- did NOT work,NA,2020-11-02T22:37:47.910384Z,2025-03-05T16:35:20.902591Z,public_overview_only,5539,Patricia,Bauer,Emory University
1226,Study 166,Study 166 Dolphin No Hint 6y-olds from the Server,NA,2020-11-04T20:23:38.334344Z,2025-03-05T16:35:20.991988Z,public_overview_only,5539,Patricia,Bauer,Emory University
1227,Study 167,Study 167 Dolphin Delay 6y-olds from the Server,NA,2020-11-04T20:30:27.082176Z,2025-03-05T16:35:21.008241Z,public_overview_only,5539,Patricia,Bauer,Emory University
1228,Study 168,Study 168 IAPS ERP 5-8y-olds from the server,NA,2020-11-04T20:38:57.174125Z,2025-03-05T16:35:21.021489Z,public_overview_only,5539,Patricia,Bauer,Emory University
1229,Study 169,Dolphin Stem Delay 6 yr-olds,NA,2020-11-05T20:57:40.262987Z,2025-03-05T16:35:21.035141Z,public_overview_only,5539,Patricia,Bauer,Emory University
1230,Study 170,Dolphin Self-Generation 5&7 y-olds- did NOT work,NA,2020-11-05T21:20:45.702942Z,2025-03-05T16:35:21.049237Z,public_overview_only,5539,Patricia,Bauer,Emory University
1232,Study 171,Adult Study Negative Cue Word ERP,NA,2020-11-09T22:52:22.721915Z,2025-03-05T16:35:21.085741Z,public_overview_only,5539,Patricia,Bauer,Emory University
1233,Study 172,Dolphin Hint Timing 4&6 yr-olds,NA,2020-11-09T23:06:49.672719Z,2025-03-05T16:35:21.099098Z,public_overview_only,5539,Patricia,Bauer,Emory University
1234,Study 173,Emo Beast 8y-old girls (Levanton's dissertation),NA,2020-11-10T17:45:11.786288Z,2025-03-05T16:35:21.111990Z,public_overview_only,5539,Patricia,Bauer,Emory University
1235,Study 174,Study 174 Attachment Cue Word ERP Adult Females from the Server,NA,2020-11-10T20:18:26.136361Z,2025-03-05T16:35:21.126504Z,public_overview_only,5539,Patricia,Bauer,Emory University
1236,Study 175,Study 175 Adult Dolphin ERP Integration Process from server,NA,2020-11-10T21:08:32.274954Z,2025-03-05T16:35:21.140067Z,public_overview_only,5539,Patricia,Bauer,Emory University
1237,Study 176,Study 176 Eyetracker (Shala Blue's dissertation) [MOVED] from the server,NA,2020-11-11T20:11:26.494587Z,2025-03-05T16:35:21.154076Z,public_overview_only,5539,Patricia,Bauer,Emory University
1238,Study 177,Study 177 Adult IAPS Pilot from the server,NA,2020-11-11T20:13:35.242458Z,2025-03-05T16:35:21.166728Z,public_overview_only,5539,Patricia,Bauer,Emory University
1239,Study 178,"Study 178 Dolphin Facilitation 4,6,8y-olds from the server",NA,2020-11-11T20:20:42.061462Z,2025-03-05T16:35:21.180952Z,public_overview_only,5539,Patricia,Bauer,Emory University
1240,Study 179,Study 179 Dolphin Interference -was NOT done no subjects from the server,NA,2020-11-11T21:39:06.005846Z,2025-03-05T16:35:21.196808Z,public_overview_only,5539,Patricia,Bauer,Emory University
1243,Study 180,Study 180 Locational Memory & Dolphin 4y-olds from the server,NA,2020-11-17T20:42:18.833724Z,2025-03-05T16:35:21.542485Z,public_overview_only,5539,Patricia,Bauer,Emory University
1245,Study 181,Study 181 Adult Dolphin Lag ERP from the server,NA,2020-11-17T21:04:37.065124Z,2025-03-05T16:35:21.591968Z,public_overview_only,5539,Patricia,Bauer,Emory University
1260,Study 182,Study 182 Autobio life periods survey from the server,NA,2020-12-14T16:28:55.749328Z,2025-03-05T16:35:22.228702Z,public_overview_only,5539,Patricia,Bauer,Emory University
1263,Study 183,Study 183 Adult Dolphin Lag Hint - no subjects [MOVED] from the server,NA,2020-12-15T20:48:46.634886Z,2025-03-05T16:35:22.268455Z,public_overview_only,5539,Patricia,Bauer,Emory University
1264,Study 184,Study 184 Dolphin Game - 8-10y-olds from the server,NA,2020-12-15T20:50:10.313707Z,2025-03-05T16:35:22.288407Z,public_overview_only,5539,Patricia,Bauer,Emory University
1265,Study 185,Study 185 After School Dolphin Game from the server,NA,2020-12-15T21:10:31.965409Z,2025-03-05T16:35:22.302445Z,public_overview_only,5539,Patricia,Bauer,Emory University
1266,Study 186,Study 186 IAPS Eyetracking -8y-olds & adults from the server,NA,2020-12-15T21:44:44.108876Z,2025-03-05T16:35:22.315891Z,public_overview_only,5539,Patricia,Bauer,Emory University
1293,RA Meetings,none,RA Meeting,2021-03-09T16:02:59.651934Z,2025-03-05T16:35:23.803003Z,public_overview_only,5539,Patricia,Bauer,Emory University
1323,Study 263,Pre-testing with children and stembook follow-up,Study 263,2021-06-07T19:18:31.766463Z,2025-03-05T16:35:24.980772Z,public_overview_only,5539,Patricia,Bauer,Emory University
1421,Study 273,Storybook STEM Cohesion Study,Study 273,2022-02-16T19:14:11.676329Z,2025-03-05T16:35:29.117037Z,public_overview_only,5539,Patricia,Bauer,Emory University
1525,Study 271 ERISS,"Webcam videos from Reactivation, Integration, and Selection tasks",NA,2022-10-13T17:29:43.848235Z,2025-03-05T16:35:34.532160Z,public_overview_only,5539,Patricia,Bauer,Emory University
1729,Eye-Tracking Data,This is all data files from the eye-link.,NA,2024-04-24T17:56:29.438995Z,2025-03-05T16:35:45.654685Z,public_overview_only,5539,Patricia,Bauer,Emory University
